Publisher,Author,Grade Level,Lesson No.,Section Title,Subsection,Label,Conversation ID,Speech type,Turn No.,Speaker,Script,Word Count,Position_A,Function_A,Position_B,Function_B,Consistency,Agreement,corpus
Mirae-N,Kim,Common English 2,3,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L3_S1_A2_01,Dialogue,7,W,"Oh, right. I've heard the U.K. has a similar event as well. I hope I can go and see it someday.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L3_S1_A2_01,Dialogue,8,M,I'm sure you won't be disappointed.,,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L3_S1_A2_01,Dialogue,9,W,"So, what are your plans for the rest of your time in Korea?",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L3_S1_A2_01,Dialogue,10,M,"I really liked Gyeongbokgung Palace, so I'm thinking about going to see some other Korean palaces.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L3_S1_A2_01,Dialogue,11,W,That sounds like a great idea.,,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L3_S2_A1_01,Dialogue,1,W,"Hi, there! Welcome to the Yeosu Park Music Festival. Can I see your ticket, please?",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L3_S2_A1_01,Dialogue,2,B,"Sure, here it is.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L3_S2_A1_01,Dialogue,3,W,"Thank you. Please put this band on your wrist. Wait, hold on one second. I'm afraid you're not allowed to bring long umbrellas inside for safety reasons. You're welcome to leave it in one of the lockers near the entrance if you'd like.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L3_S2_A1_01,Dialogue,4,B,"Oh, sorry, I had no idea. But what if it rains later on? I heard that it might rain this afternoon.",,UI,I1,UI,I1,match,I1,textbook
Mirae-N,Kim,Common English 2,3,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L3_S2_A1_01,Dialogue,5,W,"Don't worry, you can always get a rain poncho at the information center outside. You just have to show your wrist band to re-enter. ",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L3_S2_A1_01,Dialogue,6,B,"Okay. One more thing, can I bring my own food in?",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L3_S2_A1_01,Dialogue,7,W,"Unfortunately, nothing is allowed to be brought inside except for water, I'm afraid. You can buy food and drinks at the food stands in the park, though.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L3_S2_A1_01,Dialogue,8,B,"Okay, thank you!",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Wrap Up,A,E2,SM_C2_L3_WU_QA_01,Dialogue,1,B,I'm so excited about the Mozart concert tonight.,,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Wrap Up,A,E2,SM_C2_L3_WU_QA_01,Dialogue,2,G,"Me, too! I've always loved Mozart, but I've never seen a live classical performance before.",,UI,T1,UI,T1,match,T1,textbook
Mirae-N,Kim,Common English 2,3,Wrap Up,A,E2,SM_C2_L3_WU_QA_01,Dialogue,3,B,I'm sure you'll love it. Hearing it live is completely different from listening to a recorded piece.,,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Wrap Up,A,E2,SM_C2_L3_WU_QA_01,Dialogue,4,G,I can't wait! Is there anything I should be careful about during the performance? I don't want to bother other audience members at my first live classical concert.,,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Wrap Up,A,E2,SM_C2_L3_WU_QA_01,Dialogue,5,B,"Well, you're not allowed to use your cell phone. Also, you don't want to clap in the middle of a piece. Wait until each piece has finished.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Wrap Up,A,E2,SM_C2_L3_WU_QA_01,Dialogue,6,G,"Oh, I didn't know that. I'll probably just clap when you clap!",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Wrap Up,A,E2,SM_C2_L3_WU_QA_01,Dialogue,7,B,"Right, just follow my lead!",,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Wrap Up,A,E2,SM_C2_L3_WU_QA_01,Dialogue,8,G,Should I wear anything special? Do I need to dress up?,,,,,,,,textbook
Mirae-N,Kim,Common English 2,3,Wrap Up,A,E2,SM_C2_L3_WU_QA_01,Dialogue,9,B,"You don't want to dress too casually, but you don't have to dress too formally, either.",,UI,T2,UI,T2,match,T2,textbook
Mirae-N,Kim,Common English 2,3,Wrap Up,A,E2,SM_C2_L3_WU_QA_01,Dialogue,10,G,"Okay, I got it. Thanks for the tips!",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 1,E2,SM_C2_L4_S1_A1_01,Dialogue,1,G,Grandpa! I heard you're going to Italy next week!,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 1,E2,SM_C2_L4_S1_A1_01,Dialogue,2,M,"Yes, I'm so excited, but I'm worried about ordering food. What if the menu is written only in Italian?",,UI,T1,UI,T1,match,T1,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 1,E2,SM_C2_L4_S1_A1_01,Dialogue,3,G,"Don't worry, Grandpa. I'll download a photo translator application on your phone.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 1,E2,SM_C2_L4_S1_A1_01,Dialogue,4,M,A photo translator? What's that?,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 1,E2,SM_C2_L4_S1_A1_01,Dialogue,5,G,"When you take a picture of text you don't understand, the app tells you what it means in English.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 1,E2,SM_C2_L4_S1_A1_01,Dialogue,6,M,That would be wonderful! Can you show me how to do that?,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 1,E2,SM_C2_L4_S1_A1_01,Dialogue,7,G,"Okay. Let's translate the Italian title of this book. First, open the app, press the camera button here, and just wait. Look! It's translated like this.",,,,,,FALSE,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 1,E2,SM_C2_L4_S1_A1_01,Dialogue,8,M,"Wow, this is cool! Thank you, dear.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L4_S1_A2_01,Dialogue,1,M,Wow! Your new sunglasses look so cool!,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L4_S1_A2_01,Dialogue,2,W,Thanks. These are smart sunglasses. They're useful when I exercise or do other activities outside.,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L4_S1_A2_01,Dialogue,3,M,I've never seen smart glasses before. How do they work?,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L4_S1_A2_01,Dialogue,4,W,"They have built-in Bluetooth headphones and microphones, so you can listen to music and make phone calls.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L4_S1_A2_01,Dialogue,5,M,Sounds amazing! Can you show me how to use them?,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L4_S1_A2_01,Dialogue,6,W,"It's quite simple. You can just press the button on the frame for each function. Also, the arms can be automatically set for a more comfortable fit.",,,,,,FALSE,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L4_S1_A2_01,Dialogue,7,M,Really? Let me try it. Oh! The arms are moving! That's really cool.,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L4_S1_A2_01,Dialogue,8,W,"There are other kinds of smart glasses with high-tech features, too. My glasses don't have this feature, but some of them can even take 3D photos.",,UI,T1,UI,T1,match,T1,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 1,Listen and Answer 2,E2,SM_C2_L4_S1_A2_01,Dialogue,9,M,Technology is developing so fast!,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L4_S2_A1_01,Dialogue,1,G,"Hey, Jacob! Have you finished reading the article ""Medical Technology of the Future"" for our biology class? ",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L4_S2_A1_01,Dialogue,2,B,I have. It was fun to read. Some experts say that people will be able to live up to 150 years in the near future thanks to nanobots. ,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L4_S2_A1_01,Dialogue,3,G,"Oh, really? That sounds interesting. How will nanobots make it possible?",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L4_S2_A1_01,Dialogue,4,B,"They'll be injected into our bodies to treat diseases. Nanobots will be able to target and destroy cancer cells in the body, for example.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L4_S2_A1_01,Dialogue,5,G,That's amazing! We may all be healthier and live a lot longer in the future then.,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L4_S2_A1_01,Dialogue,6,B,That's right. But we still have a long way to go. I believe there will be many more challenges to overcome.,,UI,T1,UI,T1,match,T1,textbook
Mirae-N,Kim,Common English 2,4,Listen & Speak 2,Listen and Answer 1,E2,SM_C2_L4_S2_A1_01,Dialogue,7,G,"I agree with you. Well, let's discuss it more in our next biology class.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Plan & Present,Step 1 Listen and Answer,E2,SM_C2_L4_PP_S1_01,Dialogue,1,M,"Welcome to our debate on AI-generated art! Some artists have already shown us how to use AI programs to create artworks. Do you think AI art can be called real art? Today, we have two students, Jenny and Jiho. Let's hear what they've prepared.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Plan & Present,Step 1 Listen and Answer,E2,SM_C2_L4_PP_S1_01,Dialogue,2,G,"I've seen some AI-generated artworks, and they're really amazing! I don't see any difference between AI art and human art. I think AI can be just as creative and innovative as human artists. AI can create content much faster than humans can and at a much lower cost. I believe AI will change the future of art in incredible ways!",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Plan & Present,Step 1 Listen and Answer,E2,SM_C2_L4_PP_S1_01,Dialogue,3,B,"I don't agree with the idea that AI-generated art is real art. It lacks true creativity and artistic sensitivity, which are essential to real art. AI just copies human works of art based on big data. I don't think AI will ever take the place of human artists.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Wrap Up,A,E2,SM_C2_L4_WU_QA_01,Dialogue,1,G,I haven't had anything to eat today. Let's get some food.,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Wrap Up,A,E2,SM_C2_L4_WU_QA_01,Dialogue,2,B,"Sounds good! I just downloaded this restaurant review app, Tasty Choices, earlier today. Let me open it up.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Wrap Up,A,E2,SM_C2_L4_WU_QA_01,Dialogue,3,G,"I have that on my phone, too. It's convenient and easy to use.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Wrap Up,A,E2,SM_C2_L4_WU_QA_01,Dialogue,4,B,That's great! Can you show me how to use it properly? I'm not that familiar with it yet.,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Wrap Up,A,E2,SM_C2_L4_WU_QA_01,Dialogue,5,G,"Sure. First, enter your location to search for restaurants near you. Then, you can arrange them in the order of the highest ratings.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Wrap Up,A,E2,SM_C2_L4_WU_QA_01,Dialogue,6,B,Got it. Let me see... What do you think about this Vietnamese restaurant? It's rated 4.5 out of 5.,,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Wrap Up,A,E2,SM_C2_L4_WU_QA_01,Dialogue,7,G,"Well, we should check the operating hours. It's 3:30 now, so some places might be closed for a break. Press the ""Open Now"" button.",,,,,,FALSE,,textbook
Mirae-N,Kim,Common English 2,4,Wrap Up,A,E2,SM_C2_L4_WU_QA_01,Dialogue,8,B,"Oh, you're right. It's closed. Then, how about this Chinese restaurant? It's open now, and has a 4.4 rating. It's only a five-minute walk away.",,,,,,,,textbook
Mirae-N,Kim,Common English 2,4,Wrap Up,A,E2,SM_C2_L4_WU_QA_01,Dialogue,9,G,Sounds perfect. Let's go and get some dim sum!,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1 ,1.1,H1,MH_C1_L1_T1_11_01,Dialogue,1,M, Good morning. Have you signed up for the school website?,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1 ,1.1,H1,MH_C1_L1_T1_11_01,Dialogue,2,W, Not yet. Have you?,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.1,H1,MH_C1_L1_T1_11_01,Dialogue,3,M," Me, neither. Actually, I've been having trouble with that.",,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.1,H1,MH_C1_L1_T1_11_01,Dialogue,4,W," Same here. I've been trying to register for hours, but there seems to be something wrong.",,UI,T1,UI,T1,match,T1,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.1,H1,MH_C1_L1_T1_11_01,Dialogue,5,M," We need to do it by Monday to access the virtual class, don't we?",,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.1,H1,MH_C1_L1_T1_11_01,Dialogue,6,W, Yeah. I'm thinking of asking Josh for help.,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.1,H1,MH_C1_L1_T1_11_01,Dialogue,7,M, Good idea. He should know what to do.,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.1,H1,MH_C1_L1_T1_11_01,Dialogue,8,W, I'm sure he could help us get started.,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.1,H1,MH_C1_L1_T1_11_01,Dialogue,9,M," Yeah, let's ask him for help after school.",,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.2,H1,MH_C1_L1_T1_12_01,Dialogue,1,M, How was your first day of school?,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.2,H1,MH_C1_L1_T1_12_01,Dialogue,2,W," It was amazing, Dad! The school facilities are even better than I imagined.",,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.2,H1,MH_C1_L1_T1_12_01,Dialogue,3,M," So, what did you explore today?",,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.2,H1,MH_C1_L1_T1_12_01,Dialogue,4,W, The library. It was really cool. There are bean bag chairs to sit in. ,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.2,H1,MH_C1_L1_T1_12_01,Dialogue,5,M, Wonderful! Did you go anywhere else?,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.2,H1,MH_C1_L1_T1_12_01,Dialogue,6,W," Yes, I also checked out the science lab and used a robotics kit there. I went to the music room as well. There is a studio where we can mix our own music. ",,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.2,H1,MH_C1_L1_T1_12_01,Dialogue,7,M," Wow, that's so cool! Did you get a chance to explore the cafeteria or the gym?",,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.2,H1,MH_C1_L1_T1_12_01,Dialogue,8,W," Not yet, but I'm thinking of checking out the gym tomorrow. ",,UI,T1,UI,T1,match,T1,textbook
Visang,Hong,Common English 1,1,Task 1.1,1.2,H1,MH_C1_L1_T1_12_01,Dialogue,9,M, I 'm so glad you had a great first day at school.,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2 ,1.1,H1,MH_C1_L1_T2_11_01,Dialogue,1,M, How's it going with your presentation for tomorrow? ,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2 ,1.1,H1,MH_C1_L1_T2_11_01,Dialogue,2,W," I've been working on my script, but I'm stuck. It's incredibly annoying.",,UI,T1,UI,T1,match,T1,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.1,H1,MH_C1_L1_T2_11_01,Dialogue,3,M," I feel the same way. Writing scripts is a lot of work. I'm almost finished, but I feel like it's too long.",,UI,T1,UI,T1,match,T1,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.1,H1,MH_C1_L1_T2_11_01,Dialogue,4,W, Mind if I take a look?,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.1,H1,MH_C1_L1_T2_11_01,Dialogue,5,M, Of course not. Here it is.,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.1,H1,MH_C1_L1_T2_11_01,Dialogue,6,W, It looks good to me. But why don't you add more images to your slides?,,UI,T4,UI,T4,match,T4,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.1,H1,MH_C1_L1_T2_11_01,Dialogue,7,M, Good suggestion! Thanks. Do you need any help?,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.1,H1,MH_C1_L1_T2_11_01,Dialogue,8,W, Would you review my script when I'm done?,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.1,H1,MH_C1_L1_T2_11_01,Dialogue,9,M, I'd be happy to.,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.2,H1,MH_C1_L1_T2_12_01,Dialogue,1,W," Oh, we've been sitting here in the library all day. My body needs a break.",,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.2,H1,MH_C1_L1_T2_12_01,Dialogue,2,M, I feel the same way. I didn't realize we've been studying for so long.,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.2,H1,MH_C1_L1_T2_12_01,Dialogue,3,W, I'm going to take a break and do some stretches.,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.2,H1,MH_C1_L1_T2_12_01,Dialogue,4,M," That's a great idea! I'll join you, but I don't know what to do.",,UI,T1,UI,T1,match,T1,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.2,H1,MH_C1_L1_T2_12_01,Dialogue,5,W, Stand up and just follow me. Start by reaching your arms over your head and stretching towards the sky.,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.2,H1,MH_C1_L1_T2_12_01,Dialogue,6,M," Ah, that feels good!",,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.2,H1,MH_C1_L1_T2_12_01,Dialogue,7,W," Now, touch your toes like this. It helps relieve tension in your lower back.",,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.2,H1,MH_C1_L1_T2_12_01,Dialogue,8,M, Good! Sitting for a long time always makes my lower back ache.,,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.2,H1,MH_C1_L1_T2_12_01,Dialogue,9,W," Next, let's do some neck stretches. Slowly turn your head to the left, and then to the right.",,,,,,,,textbook
Visang,Hong,Common English 1,1,Task 1.2,1.2,H1,MH_C1_L1_T2_12_01,Dialogue,10,M, I feel much better now. Thanks!,,,,,,,,textbook
Visang,Hong,Common English 1,1,Review,Check Your Understanding 1,H1,MH_C1_L1_RV_C1_01,Dialogue,1,M," Hey, have you signed up for any clubs? ",,,,,,,,textbook
Visang,Hong,Common English 1,1,Review,Check Your Understanding 1,H1,MH_C1_L1_RV_C1_01,Dialogue,2,W," No, I haven't signed up for anything yet.",,,,,,,,textbook
Visang,Hong,Common English 1,1,Review,Check Your Understanding 1,H1,MH_C1_L1_RV_C1_01,Dialogue,3,M, Really? I thought you were looking forward to joining a club.,,,,,,,,textbook
Visang,Hong,Common English 1,1,Review,Check Your Understanding 1,H1,MH_C1_L1_RV_C1_01,Dialogue,4,W," I was, but none of the clubs caught my eye. In fact, I'm thinking of starting my own club.",,UI,T1,UI,T1,match,T1,textbook
Visang,Hong,Common English 1,1,Review,Check Your Understanding 1,H1,MH_C1_L1_RV_C1_01,Dialogue,5,M, What do you have in mind?,,,,,,,,textbook
Visang,Hong,Common English 1,1,Review,Check Your Understanding 1,H1,MH_C1_L1_RV_C1_01,Dialogue,6,W, I want to start a marine biology club since that's what I want to study in college.,,,,,,,,textbook
